dep,predictors,proportion,m_try,ntree,rmse,r2,nse,n_test
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,3,2000,0.005133726845779896,0.25,0.25208146584363056,614
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,4,2000,0.005198529977204708,0.23,0.23308031234157967,614
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,5,2000,0.005273728790113272,0.21,0.21073223677195552,614
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,6,2000,0.005345438758910465,0.19,0.18912203668147054,614
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,2,100,0.005383847400578236,0.22,0.21832324239357648,409
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,3,100,0.005416497345408847,0.21,0.20881365256020867,409
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,4,100,0.0054860390811483865,0.19,0.18836734977043257,409
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,5,100,0.005579936553044448,0.16,0.160346240458072,409
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,6,100,0.005634229487353894,0.14,0.14392703975764432,409
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,2,500,0.005358620987156014,0.23,0.22563128900217744,409
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,3,500,0.005410978718244302,0.21,0.21042504010312424,409
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,4,500,0.0054408304283450415,0.2,0.2016890310023336,409
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,5,500,0.005538980339113567,0.17,0.17262696534027155,409
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,6,500,0.005610339485958233,0.15,0.15117141108693077,409
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,2,1000,0.00536764547637351,0.22,0.22302085374068736,409
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,3,1000,0.005407441270513749,0.21,0.2114570778552729,409
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,4,1000,0.00544511875372965,0.2,0.20043011791403476,409
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,5,1000,0.005526172615888963,0.18,0.1764487927496896,409
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,6,1000,0.005598895389413531,0.15,0.1546307984734293,409
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,2,2000,0.005370419345867092,0.22,0.2222175981426402,409
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,3,2000,0.005409228967144652,0.21,0.21093560809772138,409
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,4,2000,0.005452168093535387,0.2,0.19835850531349308,409
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,5,2000,0.005529298271522649,0.18,0.17551691253970536,409
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,6,2000,0.005601589016376668,0.15,0.15381718904695074,409
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,2,100,0.0054332870654079735,0.18,0.1765974926021966,205
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,3,100,0.005489140034285147,0.16,0.1595816954283189,205
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,4,100,0.00556273932544535,0.14,0.13689367264693642,205
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,5,100,0.005722605858506349,0.09,0.08657151123249807,205
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,6,100,0.00580302145431929,0.06,0.060719654601924744,205
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,2,500,0.005425003815348909,0.18,0.17910619489266844,205
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,3,500,0.005472333355843934,0.16,0.1647202113573496,205
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,4,500,0.005543991312299602,0.14,0.14270169623025397,205
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,5,500,0.005637900741802722,0.11,0.11341223520554378,205
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,6,500,0.005728305586757068,0.08,0.08475105145191775,205
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,2,1000,0.005414154732024687,0.18,0.1823862073712499,205
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,3,1000,0.005470798935200283,0.17,0.16518856398863457,205
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,4,1000,0.005542516764158103,0.14,0.1431576707936565,205
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,5,1000,0.005636541175225448,0.11,0.11383978078016055,205
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,6,1000,0.005739281578201565,0.08,0.0812402789177703,205
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,2,2000,0.005414821748631872,0.18,0.18218473711453453,205
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,3,2000,0.005462850589976053,0.17,0.16761254242878654,205
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,4,2000,0.005537312370397895,0.14,0.14476605608528792,205
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,5,2000,0.005635324090066788,0.11,0.11422243247203545,205
k,"nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,6,2000,0.005741796620393279,0.08,0.0804348729701343,205
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.6,2,100,0.005091787473266208,0.24,0.2393168527806675,818
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.6,3,100,0.005153569249547018,0.22,0.22074519241288626,818
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.6,4,100,0.005160222800940768,0.22,0.21873176885976797,818
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.6,5,100,0.005226806142395458,0.2,0.19843998694556841,818
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.6,6,100,0.005265337226484777,0.19,0.1865785118138591,818
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.6,2,500,0.005037121296623624,0.26,0.2555627842885265,818
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.6,3,500,0.005088946517756503,0.24,0.240165460114523,818
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.6,4,500,0.005129399806928339,0.23,0.22803722199942467,818
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.6,5,500,0.005204178933762032,0.21,0.20536498352778387,818
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.6,6,500,0.0052555963431473625,0.19,0.1895853903051704,818
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.6,2,1000,0.005021650547895749,0.26,0.26012861229855333,818
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.6,3,1000,0.005082403420752479,0.24,0.24211811374485293,818
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.6,4,1000,0.005133536141283012,0.23,0.22679170255015868,818
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.6,5,1000,0.0051954617264357555,0.21,0.2080248446802334,818
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.6,6,1000,0.005246774882858465,0.19,0.19230365100788804,818
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.6,2,2000,0.005024837096497152,0.26,0.259189325844288,818
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.6,3,2000,0.005072381027400906,0.25,0.24510422105665697,818
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.6,4,2000,0.005126282006630079,0.23,0.22897538022465935,818
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.6,5,2000,0.005182828692391635,0.21,0.21187161931860354,818
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.6,6,2000,0.005239406013544793,0.19,0.19457080728734455,818
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,2,100,0.005058638797824508,0.27,0.27380020407250105,614
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,3,100,0.005115427433127185,0.26,0.257403944916735,614
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,4,100,0.005075748507795945,0.27,0.26887948097354275,614
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,5,100,0.005172316008796039,0.24,0.24079530892105439,614
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,6,100,0.005253733098094394,0.22,0.21670601228327602,614
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,2,500,0.005009702763338416,0.29,0.2877824035974911,614
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,3,500,0.0050551038611528955,0.27,0.2748147747773577,614
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,4,500,0.005071551244137324,0.27,0.27008814479330856,614
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,5,500,0.005125106438301805,0.25,0.25459112387759686,614
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,6,500,0.005189821442953531,0.24,0.235647635145106,614
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,2,1000,0.005018454702194394,0.29,0.28529174500255083,614
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,3,1000,0.005047283690538623,0.28,0.27705674084238874,614
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,4,1000,0.005083108503312944,0.27,0.2667576480750963,614
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,5,1000,0.005116776731265588,0.26,0.257012143592376,614
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,6,1000,0.005194814655426447,0.23,0.23417613567329276,614
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,2,2000,0.005018733928901311,0.29,0.28521221008744024,614
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,3,2000,0.005039028881436839,0.28,0.27941954778592215,614
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,4,2000,0.005081996027053072,0.27,0.2670785640839084,614
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,5,2000,0.00512213997379187,0.26,0.25545377485350995,614
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.7,6,2000,0.005191850584231984,0.24,0.23504981799226032,614
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,2,100,0.005309482971050687,0.24,0.23976794118365263,409
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,3,100,0.0052776272718663515,0.25,0.24886301634253227,409
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,4,100,0.005335048286757585,0.23,0.23242923640751867,409
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,5,100,0.005285666834153065,0.25,0.24657281591586855,409
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,6,100,0.005435529703212895,0.2,0.2032437810510802,409
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,2,500,0.005261411881706077,0.25,0.25347162823279,409
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,3,500,0.0052744860415694875,0.25,0.24975689988002758,409
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,4,500,0.005296782454904504,0.24,0.24340060809023856,409
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,5,500,0.005320730850798173,0.24,0.23654350058912754,409
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,6,500,0.0054021702202048825,0.21,0.21299363586838638,409
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,2,1000,0.0052641081468336355,0.25,0.2527062997579378,409
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,3,1000,0.005262503494474391,0.25,0.2531618237701436,409
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,4,1000,0.005304315199469982,0.24,0.24124710355254675,409
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,5,1000,0.005330792051598082,0.23,0.23365346469007153,409
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,6,1000,0.00538539790224493,0.22,0.21787294521878875,409
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,2,2000,0.005265398435926006,0.25,0.2523399155370102,409
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,3,2000,0.005268269232488206,0.25,0.2515244159503641,409
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,4,2000,0.005315849575460824,0.24,0.2379436585985656,409
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,5,2000,0.00534102062474537,0.23,0.23070975509155833,409
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.8,6,2000,0.00539406911956677,0.22,0.2153522573324036,409
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,2,100,0.0054927243649254935,0.16,0.15848377460003915,205
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,3,100,0.0055363313176797465,0.15,0.1450690750241661,205
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,4,100,0.005560635842459061,0.14,0.13754629579119282,205
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,5,100,0.005577736676945841,0.13,0.13223346572952088,205
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,6,100,0.0057789714612860865,0.07,0.0684890125783505,205
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,2,500,0.005407827586518369,0.18,0.18429606733392911,205
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,3,500,0.00547316702879674,0.16,0.16446569352568596,205
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,4,500,0.005503613951432973,0.16,0.15514377538559476,205
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,5,500,0.005560829729574605,0.14,0.1374861510232167,205
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,6,500,0.005674162123344052,0.1,0.10197099670594845,205
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,2,1000,0.005419545805848261,0.18,0.18075714021441514,205
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,3,1000,0.0054645770790662405,0.17,0.167086320840367,205
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,4,1000,0.005509055383769272,0.15,0.15347232798240373,205
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,5,1000,0.0055866733967713,0.13,0.12945054519793386,205
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,6,1000,0.005667673841169013,0.1,0.10402357614053681,205
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,2,2000,0.005422545897945478,0.18,0.17984987440308176,205
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,3,2000,0.005457800366966434,0.17,0.16915085987394762,205
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,4,2000,0.0055082548495268115,0.15,0.15371833209896402,205
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,5,2000,0.005582088691101346,0.13,0.13087879240080835,205
k,"clay,nitrogen,sand,silt,mean_annual_air_temp_c,mean_precip",0.9,6,2000,0.005662768349241858,0.11,0.10557387813943608,205
